,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Class
634,867.0,887.0,681373.0,681396.0,236.0,52.0,32.0,28625.0,112.0,133.0,1364.0,0.0,1.0,50.0,0.6994,0.487,0.8696,0.0147,0.3846,0.7188,1.0,2.3729,1.301,1.3617,0.1304,-0.0524,0.7411,1
635,1244.0,1251.0,81220.0,81232.0,42.0,12.0,15.0,7658.0,175.0,190.0,1353.0,0.0,1.0,200.0,0.1508,0.5,0.5833,0.0052,0.5833,0.8,1.0,1.6233,0.8451,1.0792,0.4167,0.4245,0.1892,1
636,123.0,132.0,785268.0,785285.0,78.0,15.0,17.0,11382.0,129.0,157.0,1658.0,1.0,0.0,143.0,0.1484,0.4902,0.5294,0.0054,0.6,1.0,1.0,1.8921,0.9542,1.2305,0.4706,0.14,0.2699,1
637,41.0,211.0,1484624.0,1484688.0,6337.0,344.0,174.0,654684.0,41.0,127.0,1358.0,0.0,1.0,40.0,0.0604,0.4176,0.3765,0.1252,0.4942,0.3678,0.0,3.8019,2.2304,1.8062,-0.6235,-0.1929,1.0,0
638,1508.0,1550.0,1791800.0,1791803.0,92.0,42.0,15.0,10838.0,72.0,198.0,1690.0,1.0,0.0,70.0,0.1657,0.2698,0.0714,0.0248,1.0,0.2,0.0,1.9638,1.6233,0.4771,-0.9286,-0.0796,0.2359,1
639,126.0,163.0,544375.0,544389.0,200.0,50.0,30.0,24389.0,114.0,134.0,1358.0,0.0,1.0,40.0,0.1856,0.6139,0.3784,0.0272,0.74,0.4667,0.0,2.301,1.5682,1.1461,-0.6216,-0.0473,0.8082,0
640,1138.0,1157.0,240466.0,240480.0,146.0,25.0,18.0,16579.0,105.0,127.0,1356.0,0.0,1.0,40.0,0.2935,0.4511,0.7368,0.014,0.76,0.7778,0.0,2.1644,1.2787,1.1461,-0.2632,-0.1129,0.4399,1
641,864.0,893.0,707122.0,707137.0,238.0,56.0,31.0,30361.0,118.0,140.0,1364.0,0.0,1.0,50.0,0.6906,0.4529,0.5172,0.0213,0.5179,0.4839,0.0,2.3766,1.4624,1.1761,-0.4828,-0.0034,0.7079,1
642,1379.0,1396.0,2128940.0,2128956.0,126.0,33.0,22.0,16498.0,116.0,148.0,1666.0,1.0,0.0,100.0,0.3241,0.5368,0.9412,0.0102,0.5152,0.7273,0.0,2.1004,1.2305,1.2041,-0.0588,0.0229,0.4498,1
643,213.0,227.0,9496251.0,9496258.0,56.0,16.0,8.0,7105.0,118.0,140.0,1360.0,1.0,0.0,100.0,0.3132,0.4286,0.5,0.0103,0.875,0.875,0.0,1.7482,1.1461,0.8451,-0.5,-0.0088,0.204,1
644,39.0,212.0,862475.0,862693.0,17357.0,794.0,495.0,2034432.0,27.0,142.0,1400.0,0.0,1.0,40.0,0.0557,0.5398,0.7936,0.1236,0.2179,0.4404,1.0,4.2395,2.238,2.3385,0.2064,-0.0843,1.0,0
645,6.0,14.0,393457.0,393488.0,196.0,11.0,31.0,22532.0,97.0,134.0,1687.0,0.0,1.0,200.0,0.0071,0.2097,0.2581,0.0047,0.7273,1.0,1.0,2.2923,0.9031,1.4914,0.7419,-0.1019,0.4106,1
646,789.0,797.0,54896.0,54905.0,55.0,10.0,9.0,6216.0,100.0,132.0,1362.0,0.0,1.0,175.0,0.8297,0.2361,0.8889,0.0059,0.8,1.0,1.0,1.7404,0.9031,0.9542,0.1111,-0.117,0.1773,1
647,121.0,148.0,373848.0,373861.0,149.0,49.0,29.0,19691.0,122.0,143.0,1360.0,0.0,1.0,40.0,0.1779,0.5755,0.4815,0.0199,0.551,0.4483,0.0,2.1732,1.4314,1.1139,-0.5185,0.0325,0.5805,1
648,39.0,192.0,1469673.0,1469845.0,13946.0,589.0,406.0,1635177.0,33.0,142.0,1402.0,0.0,1.0,40.0,0.0556,0.4701,0.8895,0.1091,0.2598,0.4236,1.0,4.1445,2.1847,2.2355,0.1105,-0.084,1.0,0
649,1137.0,1154.0,2265683.0,2265692.0,77.0,25.0,16.0,8170.0,95.0,119.0,1356.0,1.0,0.0,80.0,0.2979,0.4967,0.5294,0.0125,0.68,0.5625,0.0,1.8865,1.2305,0.9542,-0.4706,-0.1711,0.2699,1
650,9.0,14.0,1672180.0,1672222.0,128.0,12.0,42.0,11931.0,75.0,118.0,1373.0,0.0,1.0,40.0,0.0131,0.3905,0.1191,0.0036,0.4167,1.0,1.0,2.1072,0.699,1.6233,0.8809,-0.2718,0.3509,1
651,620.0,637.0,2020002.0,2020117.0,695.0,99.0,117.0,88065.0,111.0,141.0,1364.0,0.0,1.0,100.0,0.9091,0.6445,0.1478,0.0125,0.1717,0.9829,1.0,2.842,1.2305,2.0607,0.8522,-0.0101,1.0,1
652,71.0,95.0,2394841.0,2394907.0,624.0,72.0,67.0,61079.0,85.0,118.0,1356.0,1.0,0.0,70.0,0.1047,0.6061,0.3636,0.0177,0.3333,0.9851,1.0,2.7952,1.3802,1.8195,0.6364,-0.2353,0.9998,1
653,435.0,729.0,4737382.0,4737394.0,1851.0,304.0,87.0,201109.0,91.0,132.0,1352.0,1.0,0.0,100.0,0.6435,0.4753,0.0408,0.2175,0.9671,0.1379,0.0,3.2674,2.4683,1.0792,-0.9592,-0.1512,1.0,1
654,35.0,75.0,2412964.0,2412966.0,65.0,40.0,3.0,8355.0,85.0,165.0,1688.0,1.0,0.0,70.0,0.0415,0.1875,0.05,0.0237,1.0,0.6667,0.0,1.8129,1.6021,0.301,-0.95,0.0042,0.1852,1
655,1279.0,1288.0,435870.0,435883.0,96.0,9.0,13.0,14369.0,128.0,164.0,1387.0,0.0,1.0,40.0,0.1427,0.1795,0.6923,0.0065,1.0,1.0,1.0,1.9823,0.9542,1.1139,0.3077,0.1693,0.2253,0
656,39.0,211.0,2212076.0,2212144.0,6249.0,263.0,137.0,649801.0,39.0,124.0,1358.0,0.0,1.0,40.0,0.0574,0.4657,0.3954,0.1267,0.654,0.4963,0.0,3.7958,2.2355,1.8325,-0.6047,-0.1876,1.0,0
657,43.0,218.0,2087881.0,2087946.0,6515.0,222.0,104.0,683149.0,39.0,127.0,1358.0,0.0,1.0,40.0,0.0633,0.4272,0.3714,0.1289,0.7883,0.625,0.0,3.8139,2.243,1.8129,-0.6286,-0.1808,1.0,0
658,519.0,528.0,14524.0,14551.0,160.0,22.0,29.0,12173.0,70.0,86.0,1394.0,0.0,1.0,220.0,0.7446,0.3416,0.3333,0.0065,0.4091,0.931,1.0,2.2041,0.9542,1.4314,0.6667,-0.4056,0.4025,1
659,1059.0,1069.0,117715.0,117724.0,76.0,10.0,9.0,15483.0,195.0,213.0,1387.0,0.0,1.0,40.0,0.4585,0.1556,0.9,0.0072,1.0,1.0,0.0,1.8808,1.0,0.9542,-0.1,0.5916,0.1954,0
660,41.0,181.0,2542022.0,2542072.0,4635.0,226.0,128.0,491662.0,38.0,127.0,1400.0,0.0,1.0,40.0,0.0586,0.3379,0.3571,0.1,0.6195,0.3906,0.0,3.666,2.1461,1.699,-0.6429,-0.1713,1.0,0
661,25.0,33.0,3277804.0,3277821.0,91.0,15.0,17.0,10957.0,105.0,141.0,1658.0,1.0,0.0,100.0,0.0302,0.3309,0.4706,0.0048,0.5333,1.0,1.0,1.959,0.9031,1.2305,0.5294,-0.0593,0.2482,1
662,996.0,1015.0,28972.0,28984.0,128.0,29.0,16.0,13352.0,96.0,116.0,1358.0,0.0,1.0,40.0,0.5052,0.4386,0.6316,0.014,0.6552,0.75,0.0,2.1072,1.2787,1.0792,-0.3684,-0.1851,0.3787,1
663,1505.0,1525.0,4373281.0,4373312.0,456.0,32.0,31.0,49848.0,92.0,124.0,1668.0,0.0,1.0,40.0,0.1715,0.2645,0.6452,0.012,0.625,1.0,1.0,2.659,1.301,1.4914,0.3548,-0.146,0.8927,1
664,141.0,148.0,236266.0,236280.0,60.0,8.0,14.0,11189.0,178.0,198.0,1387.0,0.0,1.0,40.0,0.2033,0.3878,0.5,0.005,0.875,1.0,1.0,1.7781,0.8451,1.1461,0.5,0.4569,0.204,0
665,39.0,192.0,1831860.0,1832017.0,11809.0,621.0,400.0,1367596.0,36.0,141.0,1400.0,0.0,1.0,40.0,0.0557,0.5084,0.9745,0.1093,0.2464,0.3925,1.0,4.0722,2.1847,2.1959,0.0255,-0.0952,1.0,0
666,1246.0,1267.0,260406.0,260425.0,235.0,36.0,23.0,23782.0,87.0,119.0,1356.0,0.0,1.0,40.0,0.1313,0.411,0.9048,0.0155,0.5833,0.8261,0.0,2.3711,1.3222,1.2787,-0.0952,-0.2094,0.6559,1
667,1275.0,1300.0,883635.0,883640.0,73.0,28.0,14.0,9247.0,111.0,143.0,1692.0,1.0,0.0,143.0,0.4634,0.416,0.2,0.0148,0.8929,0.3571,0.0,1.8633,1.3979,0.699,-0.8,-0.0104,0.2348,1
668,847.0,852.0,1689271.0,1689336.0,250.0,16.0,65.0,28818.0,106.0,125.0,1353.0,0.0,1.0,70.0,0.7406,0.2308,0.0769,0.0037,0.3125,1.0,1.0,2.3979,0.699,1.8129,0.9231,-0.0994,0.5378,1
669,39.0,195.0,2357383.0,2357532.0,8726.0,653.0,398.0,1001426.0,41.0,141.0,1402.0,0.0,1.0,40.0,0.0556,0.6246,0.9551,0.1113,0.2389,0.3744,0.0,3.9408,2.1931,2.1732,-0.0449,-0.1034,1.0,0
670,143.0,166.0,518468.0,518483.0,206.0,34.0,18.0,23642.0,101.0,127.0,1358.0,0.0,1.0,175.0,0.2106,0.4029,0.6522,0.0169,0.6765,0.8333,0.0,2.3139,1.3617,1.1761,-0.3478,-0.1034,0.5708,1
671,41.0,194.0,1711137.0,1711281.0,10913.0,634.0,359.0,1248379.0,25.0,141.0,1402.0,0.0,1.0,40.0,0.0585,0.5047,0.9412,0.1091,0.2413,0.4011,0.0,4.0379,2.1847,2.1584,-0.0588,-0.1063,1.0,0
672,128.0,189.0,2315086.0,2315172.0,2160.0,259.0,149.0,269308.0,116.0,135.0,1358.0,0.0,1.0,40.0,0.1885,0.5883,0.7093,0.0449,0.2355,0.5772,1.0,3.3345,1.7853,1.9345,0.2907,-0.0259,1.0,0
673,1173.0,1188.0,1072387.0,1072413.0,258.0,20.0,26.0,26729.0,77.0,122.0,1353.0,1.0,0.0,50.0,0.2439,0.3385,0.5769,0.0111,0.75,1.0,1.0,2.4116,1.1761,1.415,0.4231,-0.1906,0.6422,1
674,1117.0,1154.0,1194359.0,1194414.0,1055.0,69.0,56.0,110262.0,72.0,125.0,1687.0,1.0,0.0,80.0,0.6319,0.4816,0.6727,0.0219,0.5362,0.9821,1.0,3.0233,1.5682,1.7404,0.3273,-0.1835,1.0,1
675,39.0,222.0,855369.0,855569.0,18203.0,696.0,480.0,2155986.0,25.0,143.0,1398.0,0.0,1.0,40.0,0.0558,0.5027,0.915,0.1309,0.2629,0.4167,1.0,4.2601,2.2624,2.301,0.085,-0.0747,1.0,0
676,39.0,197.0,1913522.0,1913670.0,12834.0,570.0,356.0,1487763.0,37.0,141.0,1400.0,0.0,1.0,40.0,0.0557,0.4512,0.9367,0.1129,0.2772,0.4157,0.0,4.1084,2.1987,2.1703,-0.0633,-0.0944,1.0,0
677,1110.0,1118.0,2817680.0,2817695.0,77.0,11.0,15.0,8602.0,98.0,125.0,1692.0,1.0,0.0,70.0,0.6785,0.3583,0.5333,0.0047,0.7273,1.0,1.0,1.8865,0.9031,1.1761,0.4667,-0.1272,0.2288,1
678,1147.0,1162.0,41184.0,41201.0,194.0,16.0,17.0,19202.0,68.0,124.0,1373.0,0.0,1.0,40.0,0.3074,0.2392,0.8824,0.0109,0.9375,1.0,1.0,2.2878,1.1761,1.2305,0.1177,-0.2267,0.4219,0
679,41.0,218.0,2098521.0,2098591.0,6937.0,253.0,135.0,722716.0,39.0,127.0,1358.0,0.0,1.0,40.0,0.0604,0.4401,0.3955,0.1303,0.6996,0.5185,0.0,3.8412,2.248,1.8451,-0.6045,-0.1861,1.0,0
680,338.0,348.0,2032058.0,2032067.0,57.0,11.0,9.0,6135.0,89.0,127.0,1364.0,1.0,0.0,70.0,0.4956,0.3667,0.9,0.0073,0.9091,1.0,0.0,1.7559,1.0,0.9542,-0.1,-0.1591,0.1954,1
681,1324.0,1335.0,97132.0,97213.0,594.0,55.0,81.0,61608.0,93.0,125.0,1353.0,0.0,1.0,120.0,0.0266,0.3333,0.1358,0.0081,0.2,1.0,1.0,2.7738,1.0414,1.9085,0.8642,-0.1897,0.9806,1
682,236.0,249.0,64701.0,64720.0,175.0,13.0,19.0,18625.0,61.0,126.0,1373.0,0.0,1.0,40.0,0.3438,0.2915,0.6842,0.0095,1.0,1.0,1.0,2.243,1.1139,1.2787,0.3158,-0.1685,0.4089,0
683,1683.0,1690.0,1318359.0,1318378.0,98.0,12.0,19.0,5702.0,40.0,84.0,1692.0,1.0,0.0,70.0,0.0024,0.2632,0.3684,0.0041,0.5833,1.0,1.0,1.9912,0.8451,1.2787,0.6316,-0.5454,0.2445,1
684,23.0,32.0,1748216.0,1748249.0,170.0,28.0,33.0,16182.0,84.0,109.0,1333.0,0.0,1.0,40.0,0.0345,0.4276,0.2727,0.0068,0.3214,1.0,1.0,2.2304,0.9542,1.5185,0.7273,-0.2563,0.4913,1
685,39.0,185.0,420136.0,420189.0,5003.0,196.0,91.0,522331.0,49.0,126.0,1360.0,0.0,1.0,40.0,0.0573,0.3535,0.363,0.1073,0.7449,0.5824,0.0,3.6992,2.1644,1.7243,-0.637,-0.1843,1.0,0
686,1005.0,1012.0,53568.0,53593.0,83.0,16.0,27.0,14187.0,161.0,181.0,1353.0,0.0,1.0,200.0,0.5041,0.5257,0.28,0.0052,0.4375,0.9259,1.0,1.9191,0.8451,1.3979,0.72,0.3354,0.2998,1
687,1084.0,1097.0,185575.0,185588.0,108.0,16.0,17.0,21840.0,195.0,212.0,1387.0,0.0,1.0,40.0,0.4182,0.3609,1.0,0.0094,0.8125,0.7647,0.5,2.0334,1.1139,1.1139,0.0,0.5799,0.2914,0
688,39.0,194.0,643657.0,643725.0,6293.0,216.0,124.0,647587.0,47.0,124.0,1356.0,0.0,1.0,40.0,0.0575,0.4029,0.4387,0.1143,0.7176,0.5484,0.0,3.7989,2.1903,1.8325,-0.5613,-0.1961,1.0,0
689,145.0,174.0,386779.0,386794.0,292.0,40.0,22.0,37572.0,120.0,140.0,1360.0,0.0,1.0,40.0,0.2132,0.3287,0.5172,0.0213,0.725,0.6818,0.0,2.4654,1.4624,1.1761,-0.4828,0.0052,0.7079,1
690,547.0,588.0,2084580.0,2084619.0,860.0,57.0,44.0,95173.0,91.0,132.0,1708.0,1.0,0.0,100.0,0.6405,0.4622,0.9512,0.024,0.7193,0.8864,0.0,2.9345,1.6128,1.5911,-0.0488,-0.1354,0.9998,1
691,2.0,10.0,1798872.0,1798895.0,131.0,16.0,23.0,12909.0,81.0,117.0,1698.0,0.0,1.0,90.0,0.0024,0.288,0.3478,0.0047,0.5,1.0,1.0,2.1173,0.9031,1.3617,0.6522,-0.2301,0.3125,1
692,41.0,222.0,990300.0,990473.0,15896.0,756.0,469.0,1847464.0,22.0,143.0,1400.0,0.0,1.0,40.0,0.0586,0.4924,0.9558,0.1293,0.2394,0.3689,0.0,4.2013,2.2577,2.238,-0.0442,-0.092,1.0,0
693,877.0,888.0,1252347.0,1252357.0,72.0,13.0,10.0,8537.0,97.0,133.0,1650.0,1.0,0.0,70.0,0.9236,0.3455,0.9091,0.0067,0.8461,1.0,0.0,1.8573,1.0414,1.0,-0.0909,-0.0737,0.2173,1
694,492.0,506.0,169603.0,169617.0,110.0,21.0,16.0,20245.0,178.0,197.0,1387.0,0.0,1.0,40.0,0.7094,0.4388,1.0,0.0101,0.6667,0.875,0.5,2.0414,1.1461,1.1461,0.0,0.4379,0.33,1
695,52.0,174.0,281656.0,281703.0,3703.0,187.0,94.0,384266.0,37.0,126.0,1362.0,0.0,1.0,40.0,0.0764,0.3542,0.3853,0.0896,0.6524,0.5,0.0,3.5686,2.0864,1.6721,-0.6148,-0.1893,1.0,0
696,0.0,223.0,500276.0,500482.0,21987.0,1050.0,684.0,2638402.0,21.0,143.0,1398.0,0.0,1.0,40.0,0.0,0.5214,0.9238,0.1595,0.2124,0.3012,0.0,4.3422,2.3483,2.3139,-0.0762,-0.0625,1.0,0
697,1049.0,1059.0,764081.0,764092.0,70.0,12.0,11.0,7279.0,82.0,125.0,1687.0,1.0,0.0,100.0,0.7445,0.3636,0.9091,0.0059,0.8333,1.0,1.0,1.8451,1.0,1.0414,0.0909,-0.1876,0.2173,1
698,136.0,151.0,1294504.0,1294539.0,308.0,30.0,35.0,31689.0,79.0,124.0,1698.0,0.0,1.0,60.0,0.1602,0.4133,0.4286,0.0088,0.5,1.0,1.0,2.4885,1.1761,1.5441,0.5714,-0.1962,0.8153,1
699,621.0,633.0,2076516.0,2076679.0,969.0,124.0,163.0,103558.0,92.0,141.0,1364.0,0.0,1.0,100.0,0.9106,0.5046,0.0736,0.0088,0.0968,1.0,1.0,2.9863,1.0792,2.2122,0.9264,-0.1651,1.0,1
700,41.0,212.0,1935297.0,1935360.0,6493.0,293.0,135.0,676077.0,41.0,125.0,1358.0,0.0,1.0,40.0,0.0604,0.3973,0.3684,0.1259,0.5836,0.4667,0.0,3.8124,2.233,1.7993,-0.6316,-0.1865,1.0,0
701,434.0,446.0,2688956.0,2688969.0,119.0,16.0,13.0,13108.0,81.0,132.0,1658.0,1.0,0.0,100.0,0.5235,0.2372,0.9231,0.0072,0.75,1.0,1.0,2.0756,1.0792,1.1139,0.0769,-0.1394,0.2739,1
702,721.0,732.0,5169308.0,5169335.0,226.0,12.0,27.0,24102.0,84.0,133.0,1373.0,0.0,1.0,40.0,0.9337,0.2391,0.4074,0.008,0.9167,1.0,1.0,2.3541,1.0414,1.4314,0.5926,-0.1668,0.4913,1
703,246.0,262.0,267240.0,267297.0,549.0,54.0,58.0,60860.0,94.0,124.0,1692.0,0.0,1.0,300.0,0.2908,0.398,0.2807,0.0095,0.2963,0.9828,1.0,2.7396,1.2041,1.7559,0.7193,-0.1339,0.9831,1
704,1067.0,1077.0,450677.0,450688.0,82.0,14.0,11.0,8485.0,90.0,116.0,1712.0,1.0,0.0,100.0,0.7418,0.2546,0.9091,0.0058,0.7143,1.0,1.0,1.9138,1.0,1.0414,0.0909,-0.1916,0.2173,1
705,1287.0,1302.0,3204829.0,3204845.0,191.0,17.0,16.0,20590.0,67.0,133.0,1627.0,0.0,1.0,40.0,0.3995,0.2042,0.9375,0.0092,0.8824,1.0,1.0,2.281,1.1761,1.2041,0.0625,-0.1578,0.3977,1
706,1036.0,1054.0,960191.0,960202.0,61.0,30.0,17.0,6116.0,86.0,124.0,1360.0,1.0,0.0,300.0,0.45,0.6919,0.6111,0.0132,0.6,0.6471,0.0,1.7853,1.2553,1.0414,-0.3889,-0.2167,0.3329,1
707,1677.0,1688.0,2058260.0,2058272.0,95.0,14.0,12.0,5714.0,24.0,93.0,1692.0,1.0,0.0,70.0,0.0047,0.2803,0.9167,0.0065,0.7857,1.0,1.0,1.9777,1.0414,1.0792,0.0833,-0.5301,0.2432,1
708,19.0,33.0,1143416.0,1143429.0,114.0,16.0,15.0,13193.0,110.0,125.0,1373.0,0.0,1.0,40.0,0.0277,0.3736,0.9286,0.0102,0.875,0.8667,0.0,2.0569,1.1461,1.1139,-0.0714,-0.0959,0.3097,1
709,41.0,212.0,2609514.0,2609580.0,5951.0,302.0,136.0,617708.0,38.0,124.0,1356.0,0.0,1.0,40.0,0.0605,0.4727,0.386,0.1261,0.5662,0.4853,0.0,3.7746,2.233,1.8195,-0.614,-0.1891,1.0,1
710,1327.0,1332.0,1738096.0,1738114.0,72.0,15.0,18.0,8542.0,111.0,132.0,1358.0,0.0,1.0,40.0,0.0383,0.2,0.2778,0.0037,0.3333,1.0,1.0,1.8573,0.699,1.2553,0.7222,-0.0731,0.1954,1
711,520.0,546.0,186833.0,186914.0,1006.0,120.0,96.0,116653.0,104.0,127.0,1392.0,0.0,1.0,220.0,0.7471,0.5223,0.321,0.0187,0.2167,0.8438,1.0,3.0026,1.415,1.9085,0.679,-0.0941,1.0,1
712,15.0,149.0,2278497.0,2278909.0,37334.0,908.0,903.0,3918209.0,19.0,134.0,1387.0,0.0,1.0,40.0,0.0216,0.3238,0.3252,0.0966,0.1476,0.4563,1.0,4.5721,2.1271,2.6149,0.6748,-0.1801,1.0,1
713,803.0,825.0,107491.0,107508.0,181.0,27.0,20.0,17363.0,84.0,109.0,1354.0,0.0,1.0,40.0,0.7814,0.516,0.7727,0.0162,0.8148,0.85,0.0,2.2577,1.3424,1.2305,-0.2273,-0.2506,0.6173,1
714,367.0,440.0,795618.0,795659.0,2108.0,80.0,61.0,175110.0,6.0,119.0,1387.0,0.0,1.0,40.0,0.5292,0.2957,0.5616,0.0526,0.9125,0.6721,0.0,3.3239,1.8633,1.6128,-0.4384,-0.351,1.0,0
715,676.0,689.0,1974176.0,1974206.0,216.0,27.0,30.0,22418.0,93.0,119.0,1364.0,1.0,0.0,70.0,0.9897,0.4462,0.4333,0.0095,0.4815,1.0,1.0,2.3345,1.1139,1.4771,0.5667,-0.1892,0.6422,1
716,41.0,216.0,713328.0,713531.0,18908.0,853.0,535.0,2264960.0,24.0,143.0,1402.0,0.0,1.0,40.0,0.0585,0.4678,0.8621,0.1248,0.2052,0.3794,1.0,4.2766,2.243,2.3075,0.1379,-0.0641,1.0,0
717,41.0,205.0,2133677.0,2133849.0,11542.0,757.0,441.0,1338028.0,42.0,140.0,1402.0,0.0,1.0,40.0,0.0585,0.5908,0.9535,0.117,0.2166,0.39,1.0,4.0623,2.2148,2.2355,0.0465,-0.0943,1.0,0
718,221.0,245.0,638591.0,638600.0,72.0,36.0,12.0,9217.0,120.0,140.0,1352.0,0.0,1.0,40.0,0.3269,0.6667,0.375,0.0178,0.6667,0.75,0.0,1.8573,1.3802,0.9542,-0.625,0.0001,0.3601,1
719,239.0,269.0,276029.0,276047.0,299.0,51.0,22.0,37820.0,116.0,140.0,1360.0,0.0,1.0,40.0,0.3515,0.4463,0.6,0.0221,0.5882,0.8182,0.0,2.4757,1.4771,1.2553,-0.4,-0.0118,0.8299,1
720,1224.0,1248.0,133270.0,133321.0,461.0,64.0,60.0,54676.0,112.0,132.0,1396.0,0.0,1.0,120.0,0.212,0.6234,0.4706,0.0172,0.375,0.85,1.0,2.6637,1.3802,1.7076,0.5294,-0.0734,0.9979,1
721,39.0,214.0,1914002.0,1914070.0,6615.0,244.0,131.0,684236.0,36.0,124.0,1358.0,0.0,1.0,40.0,0.0574,0.4441,0.3886,0.1289,0.7172,0.5191,0.0,3.8205,2.243,1.8325,-0.6114,-0.1919,1.0,0
722,772.0,1006.0,4313950.0,4314267.0,19818.0,905.0,583.0,1966409.0,46.0,135.0,1358.0,1.0,0.0,200.0,0.5184,0.7328,0.7382,0.1723,0.2586,0.5437,1.0,4.2971,2.3692,2.5011,0.2618,-0.2248,1.0,1
723,41.0,218.0,1196243.0,1196445.0,16164.0,861.0,522.0,1868220.0,23.0,141.0,1400.0,0.0,1.0,40.0,0.0586,0.5479,0.8762,0.1264,0.2056,0.387,1.0,4.2085,2.248,2.3054,0.1238,-0.097,1.0,0
724,259.0,270.0,88576.0,88613.0,204.0,28.0,37.0,16370.0,71.0,93.0,1692.0,0.0,1.0,300.0,0.3061,0.4988,0.2973,0.0065,0.3929,1.0,1.0,2.3096,1.0414,1.5682,0.7027,-0.3731,0.6678,1
725,39.0,218.0,1658501.0,1658584.0,6828.0,297.0,152.0,705056.0,42.0,127.0,1358.0,0.0,1.0,40.0,0.0574,0.5404,0.4637,0.1318,0.6027,0.5461,0.0,3.8343,2.2529,1.9191,-0.5363,-0.1933,1.0,0
726,299.0,307.0,853625.0,853638.0,85.0,12.0,13.0,10892.0,115.0,140.0,1687.0,1.0,0.0,100.0,0.3545,0.1827,0.6154,0.0047,0.6667,1.0,1.0,1.9294,0.9031,1.1139,0.3846,0.0011,0.2105,1
727,1098.0,1115.0,2293200.0,2293208.0,59.0,21.0,8.0,6318.0,97.0,118.0,1360.0,1.0,0.0,80.0,0.3603,0.5662,0.4706,0.0125,0.8095,1.0,0.0,1.7708,1.2305,0.9031,-0.5294,-0.1634,0.2482,1
728,853.0,861.0,31984.0,31995.0,66.0,9.0,11.0,12872.0,178.0,207.0,1387.0,0.0,1.0,40.0,0.7585,0.25,0.7273,0.0058,0.8889,1.0,1.0,1.8195,0.9031,1.0414,0.2727,0.5237,0.1934,0
729,451.0,480.0,683320.0,683341.0,293.0,50.0,29.0,41492.0,133.0,151.0,1364.0,1.0,0.0,70.0,0.6613,0.5189,0.7241,0.0213,0.58,0.7241,0.0,2.4669,1.4624,1.3222,-0.2759,0.1063,0.8854,1
730,856.0,871.0,531684.0,531693.0,54.0,23.0,16.0,7145.0,125.0,143.0,1362.0,0.0,1.0,40.0,0.721,0.6,0.6,0.011,0.6522,0.5625,0.0,1.7324,1.1761,0.9542,-0.4,0.0337,0.2469,1
731,1175.0,1208.0,70457.0,70478.0,288.0,62.0,34.0,27785.0,84.0,127.0,1356.0,0.0,1.0,40.0,0.2183,0.5844,0.6364,0.0243,0.5323,0.6176,0.0,2.4594,1.5185,1.3222,-0.3636,-0.2463,0.9312,1
732,43.0,218.0,1981417.0,1981492.0,7327.0,234.0,119.0,750685.0,35.0,126.0,1358.0,0.0,1.0,40.0,0.0633,0.4417,0.4286,0.1289,0.7479,0.6302,0.0,3.8649,2.243,1.8751,-0.5714,-0.1996,1.0,0
733,39.0,214.0,2027555.0,2027621.0,6592.0,265.0,125.0,687299.0,44.0,124.0,1356.0,0.0,1.0,40.0,0.0575,0.4293,0.3771,0.1291,0.6604,0.528,0.0,3.819,2.243,1.8195,-0.6229,-0.1855,1.0,0
734,345.0,356.0,822292.0,822313.0,170.0,21.0,21.0,18503.0,82.0,127.0,1353.0,1.0,0.0,50.0,0.51,0.2641,0.5238,0.0081,0.5238,1.0,1.0,2.2304,1.0414,1.3222,0.4762,-0.1497,0.3834,1
735,624.0,635.0,2014210.0,2014317.0,477.0,82.0,107.0,53536.0,96.0,132.0,1364.0,0.0,1.0,100.0,0.915,0.5947,0.1028,0.0081,0.1341,1.0,1.0,2.6785,1.0414,2.0294,0.8972,-0.1232,0.9971,1
736,0.0,436.0,407936.0,408170.0,24365.0,1084.0,680.0,2935414.0,22.0,143.0,1404.0,0.0,1.0,40.0,0.0,0.7612,0.5367,0.3105,0.4022,0.3441,0.0,4.3868,2.6395,2.3692,-0.4633,-0.0588,1.0,0
737,1370.0,1379.0,980597.0,980617.0,113.0,13.0,20.0,11635.0,94.0,116.0,1387.0,0.0,1.0,40.0,0.0115,0.3722,0.45,0.0065,0.6923,1.0,1.0,2.0531,0.9542,1.301,0.55,-0.1956,0.3068,1
738,0.0,224.0,40322.0,40447.0,13349.0,740.0,356.0,1328712.0,29.0,124.0,1358.0,0.0,1.0,50.0,0.0,0.5232,0.558,0.1649,0.3027,0.3511,0.0,4.1255,2.3503,2.0969,-0.442,-0.2224,1.0,0
739,2.0,8.0,448681.0,448720.0,137.0,18.0,39.0,18013.0,121.0,143.0,1687.0,0.0,1.0,200.0,0.0024,0.4145,0.1539,0.0036,0.3333,1.0,1.0,2.1367,0.7782,1.5911,0.8461,0.0272,0.3882,1
